bundle,entity_id,name,address,code,store_id,lng,lat,hotline,status,province_id,district_id,type,multiple_type,marker_icon,marker_icon_clicked,category_name,category_slug,start_time,end_time,opentimesales,closetimesales,base_image_uri,get_direction,button_action,access_type,party_id,charging_publish,charging_status,parking_fee
charging_station,1132,Siêu thị Đồng Tiến Center,"Tầng trệt, TTTM Đồng Tiến, số 40 đường Lê Lợi, phường Vĩnh Trại",vfc_C.LSO0005,C.LSO0005,106.764168,21.853277,1900 23 23 89,1,1825,1826,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.853277,106.764168",[],Public,VFC,True,ACTIVE,True
charging_station,1133,Trạm dừng nghỉ Tiên Du,"Trạm dừng nghỉ Tiên Du Bắc Ninh, quốc lộ 1A, xã Liên bảo",vfc_C.BNI0008,C.BNI0008,106.008072,21.12351,1900 23 23 89,1,1886,1890,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.12351,106.008072",[],Public,VFC,True,ACTIVE,True
charging_station,1134,Cửa hàng xăng dầu TLP Hoàng Phương,"Trạm sạc phía sau cửa hàng thời trang Yody , khu dân cư 434, 14/04 đường Nguyễn Du, khu phố Bình Đáng, phường Bình Hòa",vfc_C.BDU0011,C.BDU0011,106.73394,10.921269,1900 23 23 89,1,2246,2254,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.921269,106.73394",[],Public,VFC,True,ACTIVE,True
charging_station,1135,Bãi đỗ xe Thanh Phong Auto Nhà Bè,"Số 1260 Lê Văn Lương, xã Phước Kiển",vfc_C.HCM0078,C.HCM0078,106.704147,10.699956,1900 23 23 89,1,2277,2298,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.699956,106.704147",[],Public,VFC,True,OUTOFSERVICE,True
charging_station,1136,Cửa hàng xăng dầu KK PETRO - Định Hòa,"Số 70, đường Nguyễn Văn Thành, khu phố 5, phường Định Hòa",vfc_C.BDU0002,C.BDU0002,106.641701,11.036792,1900 23 23 89,1,2246,2247,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=11.036792,106.641701",[],Public,VFC,True,INACTIVE,True
charging_station,1137,Bãi đỗ xe Thái Thành Auto,"Bãi đỗ xe Thái Thành Auto, đường Võ Nguyên Giáp, quốc lộ 279, đội 5",vfc_C.DBI0006,C.DBI0006,103.008553,21.360687,1900 23 23 89,1,1761,1768,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.360687,103.008553",[],Public,VFC,True,ACTIVE,True
charging_station,1138,TTTM KNG MALL Phú Mỹ,"Số 2439 đường Độc Lập, thị trấn Phú Mỹ",vfc_C.VTU0006,C.VTU0006,107.055794,10.588819,1900 23 23 89,1,2268,2275,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.588819,107.055794",[],Public,VFC,True,ACTIVE,True
charging_station,1139,Bưu cục cấp 1 thành phố Điện Biên Phủ,"Bưu cục Điện Biên Phủ, tổ 4, phường Mường Thanh",vfc_C.DBI0003,C.DBI0003,103.015556,21.388845,1900 23 23 89,1,1761,1762,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.388845,103.015556",[],Public,VFC,True,ACTIVE,True
charging_station,1140,Bãi đỗ xe Mai Linh Bình Dương,"Số 5/192 tổ 4B, khu phố Hòa Lân 1, phường Thuận Giao",vfc_C.BDU0006,C.BDU0006,106.70578,10.955788,1900 23 23 89,1,2246,2254,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.955788,106.70578",[],Public,VFC,True,OUTOFSERVICE,True
charging_station,1141,Bãi đỗ xe Bưu Cục Bình Phước,"Quốc lộ 14, số 416, phường Tân Phú",vfc_C.BPH0006,C.BPH0006,106.900635,11.537632,1900 23 23 89,1,2224,2226,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=11.537632,106.900635",[],Public,VFC,True,ACTIVE,True
charging_station,1142,Cửa hàng xăng dầu Petrolimex Hà Anh,"Cửa hàng xăng dầu Petrolimex Hà Anh, đường 2B, thị trấn Hợp Châu",vfc_C.VPH0023,C.VPH0023,105.613708,21.385885,1900 23 23 89,1,1876,1881,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.385885,105.613708",[],Public,VFC,True,ACTIVE,True
charging_station,1143,Bãi đỗ xe Gara Minh Phương,"Số 12, đường Số 33, khu phố 2, phường Bình An",vfc_C.HCM0107,C.HCM0107,106.729156,10.78850,1900 23 23 89,1,2277,2285,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.78850,106.729156",[],Public,VFC,True,ACTIVE,True
charging_station,1144,Cửa hàng xăng dầu Petrolimex số 1 Tuần Giáo,"Cửa hàng xăng dầu Petrolimex số 1 Tuần Giáo, khu phố 20/7",vfc_C.DBI0002,C.DBI0002,103.414955,21.582941,1900 23 23 89,1,1761,1767,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.582941,103.414955",[],Public,VFC,True,ACTIVE,True
charging_station,1145,Cửa hàng xăng dầu ĐVT,"Bãi xe ngoài trời Cửa hàng xăng dầu DVT, quốc lộ 13 ấp 7, thị trấn Tân Khai",vfc_C.BPH0002,C.BPH0002,106.615601,11.532167,1900 23 23 89,1,2224,2231,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=11.532167,106.615601",[],Public,VFC,True,ACTIVE,True
charging_station,1146,Trạm dừng nghỉ CT04 Km24,"CT04 km24, xã Tân Việt",vfc_C.HYE0004,C.HYE0004,106.059555,20.846857,1900 23 23 89,1,1924,1928,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.846857,106.059555",[],Public,VFC,True,ACTIVE,True
charging_station,1147,TTTM Big C Hải Dương,"Bãi đỗ xe TTTM Big C Ngọc Châu, phường Nhị Châu",vfc_C.HDU0010,C.HDU0010,106.346519,20.947077,1900 23 23 89,1,1895,1896,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.947077,106.346519",[],Public,VFC,True,ACTIVE,True
charging_station,1148,Cửa hàng xăng dầu Đức Thành số 1 Km18,"Km18, quốc lộ 26, thôn 17, xã Hòa Đông",vfc_C.DLA0011,C.DLA0011,108.19326,12.702498,1900 23 23 89,1,2186,2198,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=12.702498,108.19326",[],Public,VFC,True,ACTIVE,True
charging_station,1149,"Vinhomes Times City Văn phòng T14, mặt đất","Tòa nhà T14, khu đô thị Vinhomes Times City, số 458 Minh Khai, phường Vĩnh Tuy",vfc_C.HNO0280,C.HNO0280,105.867134,20.996992,1900 23 23 89,1,1680,1687,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.996992,105.867134",[],Public,VFC,True,ACTIVE,True
charging_station,1150,Chung cư C2 Xuân Đỉnh,"Sảnh tòa nhà chung cư C2, phường Đỗ Nhuận",vfc_C.HNO0233,C.HNO0233,105.786636,21.068886,1900 23 23 89,1,1680,1695,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.068886,105.786636",[],Public,VFC,True,ACTIVE,True
charging_station,1151,Công ty TNHH Thương mại Châu Tuấn,"Công ty TNHH TM Châu Tuấn, số 1 Điện Biên Phủ, phường Đoàn Kết",vfc_C.LCH0002,C.LCH0002,103.461784,22.391041,1900 23 23 89,1,1772,1773,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=22.391041,103.461784",[],Public,VFC,True,ACTIVE,True
charging_station,1152,Cửa hàng xăng dầu Nguyễn Minh,"Thôn 2, xã Bảo Hiệu",vfc_C.HBI0002,C.HBI0002,105.625237,20.432171,1900 23 23 89,1,1804,1813,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.432171,105.625237",[],Public,VFC,True,ACTIVE,True
charging_station,1153,Cửa hàng xăng dầu Petrolimex Duy Cường,"Cửa hàng xăng dầu Petrolimex Duy Cường số 1 Quốc lộ 19, thôn 6, xã Hà Tam",vfc_C.GLA0008,C.GLA0008,108.479721,13.976425,1900 23 23 89,1,2168,2181,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=13.976425,108.479721",[],Public,VFC,True,ACTIVE,True
charging_station,1154,Bãi đỗ xe nhà hàng Sake,"Quốc Lộ 1A, thị trấn Tân Phong",vfc_C.THO0017,C.THO0017,105.779343,19.74934,1900 23 23 89,1,1971,1997,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=19.74934,105.779343",[],Public,VFC,True,INACTIVE,True
charging_station,1155,Bệnh viện Thanh Hà,"Khu đô thị Bắc Đại Lộ Lê Lợi, phường Đông Hương",vfc_C.THO0016,C.THO0016,105.794975,19.815592,1900 23 23 89,1,1971,1972,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=19.815592,105.794975",[],Public,VFC,True,ACTIVE,True
charging_station,1156,Cửa hàng xăng dầu Xuân Hòa,"Thôn 8, xã Xuân Hòa",vfc_C.THO0002,C.THO0002,105.397835,19.535656,1900 23 23 89,1,1971,1993,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=19.535656,105.397835",[],Public,VFC,True,ACTIVE,True
charging_station,1157,Trạm đăng kiểm 3604D,"Bãi đỗ xe Trung tâm đăng kiểm xe cơ giới 36-04D, phố 7, phường Quảng Thắng",vfc_C.THO0015,C.THO0015,105.760201,19.78170,1900 23 23 89,1,1971,1972,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=19.78170,105.760201",[],Public,VFC,True,ACTIVE,True
charging_station,1158,Chung cư Quân đội K33,"Khu tập thể Z133 số 6A, ngõ 103, đường Lý Sơn, phường Ngọc Thụy",vfc_C.HNO0146,C.HNO0146,105.879105,21.064993,1900 23 23 89,1,1680,1684,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.064993,105.879105",[],Public,VFC,True,ACTIVE,True
charging_station,1159,Bãi đỗ xe Bưu cục Ninh Hải,"Đường Yên Ninh, thị trấn Khánh Hải",vfc_C.NTH0009,C.NTH0009,109.035965,11.595297,1900 23 23 89,1,2138,2142,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=11.595297,109.035965",[],Public,VFC,True,BUSY,True
charging_station,1160,Cửa hàng xăng dầu Cao Nguyên Mộc Châu,"Tiểu khu Bó Bun, thị trấn Nông trường Mộc Châu",vfc_C.SLA0005,C.SLA0005,104.663452,20.83950,1900 23 23 89,1,1781,1788,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.83950,104.663452",[],Public,VFC,True,ACTIVE,True
charging_station,1161,Khu đô thị ParkCity Clubhouse,"Bãi gửi xe Clubhouse khu đô thị ParkCity, đường Lê Trọng Tấn, phường La Khê",vfc_C.HNO0234,C.HNO0234,105.759644,20.96262,1900 23 23 89,1,1680,1697,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.96262,105.759644",[],Public,VFC,True,ACTIVE,True
charging_station,1162,Bãi đỗ xe Trạm đăng kiểm 29.15D,"Quốc lộ 1A, km21, xã Hà Hồi",vfc_C.HNO0122,C.HNO0122,105.869469,20.857622,1900 23 23 89,1,1680,1707,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.857622,105.869469",[],Public,VFC,True,ACTIVE,True
charging_station,1163,Chung cư Green View,"Đường Nguyễn Lương Bằng, phường Tân Phú",vfc_C.HCM0009,C.HCM0009,106.726906,10.721623,1900 23 23 89,1,2277,2294,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.721623,106.726906",[],Public,VFC,True,BUSY,True
charging_station,1164,Chung cư Rubyland,"Số 4, đường Lê Quát, phường Tân Thới Hòa",vfc_C.HCM0067,C.HCM0067,106.633598,10.763589,1900 23 23 89,1,2277,2283,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.763589,106.633598",[],Public,VFC,True,ACTIVE,True
charging_station,1165,Bến xe Sông Cầu,"Đường 1/4, khu phố Long Bình, phường Xuân Phú",vfc_C.PYE0002,C.PYE0002,109.208549,13.46044,1900 23 23 89,1,2118,2120,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=13.46044,109.208549",[],Public,VFC,True,ACTIVE,True
charging_station,1166,TTTM GO! Bà Rịa Vũng Tàu,"TTTM GO! Bà Rịa Vũng Tàu, đường Lê Thành Duy, phường Phước Hiệp",vfc_C.VTU0009,C.VTU0009,107.168571,10.492166,1900 23 23 89,1,2268,2270,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.492166,107.168571",[],Public,VFC,True,ACTIVE,True
charging_station,1167,Bưu cục cấp 1 thành phố Lai Châu,"Bưu cục cấp 1 thành phố Lai Châu, vòng xuyến đại lộ Lê Lợi, tổ 10, phường Tân Phong",vfc_C.LCH0006,C.LCH0006,103.469406,22.385857,1900 23 23 89,1,1772,1773,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=22.385857,103.469406",[],Public,VFC,True,ACTIVE,True
charging_station,1168,TTTM HOÀNG LIÊN,"TTTM Hoàng Liên, quốc lộ 32, tổ dân phố 15, thị trấn Tân Uyên",vfc_C.LCH0005,C.LCH0005,103.754509,22.172909,1900 23 23 89,1,1772,1779,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=22.172909,103.754509",[],Public,VFC,True,ACTIVE,True
charging_station,1169,Showroom Hiền Nhung Auto,"Showroom Hiền Nhung Auto quốc lộ 2, thôn 1, xã Yên Kiện",vfc_C.PTH0001,C.PTH0001,105.186378,21.596092,1900 23 23 89,1,1862,1865,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.596092,105.186378",[],Public,VFC,True,ACTIVE,True
charging_station,1170,Đại lý Ô tô VinFast Thắng Lợi Quảng Trị,"Đại lý ô tô VinFast Thắng Lợi,số 133 đường Lê Duẩn, thị trấn Ái Tử",vfc_C.QTR0005,C.QTR0005,107.16040,16.774799,1900 23 23 89,1,2043,2051,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=16.774799,107.16040",[],Public,VFC,True,BUSY,True
charging_station,1171,Cửa hàng xăng dầu Bình Quý,"Tổ 2, Thôn Quý Thạnh 1, xã Bình Quý",vfc_C.QNA0012,C.QNA0012,108.343765,15.716962,1900 23 23 89,1,2073,2085,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=15.716962,108.343765",[],Public,VFC,True,ACTIVE,True
charging_station,1173,Cửa hàng xăng dầu Đức Thành số 3 Km12,"Cửa hàng xăng dầu Đức Thành số 3, km12, quốc lộ 26, thôn 17, xã Hòa Đông",vfc_C.DLA0010,C.DLA0010,108.142014,12.699574,1900 23 23 89,1,2186,2198,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=12.699574,108.142014",[],Public,VFC,True,ACTIVE,True
charging_station,1174,Cửa hàng xăng dầu Hợp Hải,"Cửa hàng xăng dầu Hợp Hải, cầu Phong Châu",vfc_C.PTH0003,C.PTH0003,105.26239,21.286551,1900 23 23 89,1,1862,1872,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=21.286551,105.26239",[],Public,VFC,True,ACTIVE,True
charging_station,1175,Bãi đỗ xe Tạ Quang Bửu,"Bãi Đỗ xe Ngoài trời, Ngã 3 Võ Liêm Sơn với Tạ Quang Bửu, phường 4",vfc_C.HCM0089,C.HCM0089,106.67450,10.739148,1900 23 23 89,1,2277,2292,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=10.739148,106.67450",[],Public,VFC,True,BUSY,True
charging_station,1176,Nhà dân - Lâm Văn Khảo - Quốc lộ 3,"Quốc lộ 3, xã Quốc Khánh",vfc_C.LSO0003,C.LSO0003,106.52829,22.360149,1900 23 23 89,1,1825,1827,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=22.360149,106.52829",[],Public,VFC,True,ACTIVE,True
charging_station,1177,Chung cư Hồng Hà Eco City CT04-05,CT4-05 chung cư Hồng Hà Eco City,vfc_C.HNO0135,C.HNO0135,105.853333,20.948771,1900 23 23 89,1,1680,1694,2444,['2444'],https://static-cms-prod.vinfastauto.com/icon-car-charging-depot_1656641256.svg,https://static-cms-prod.vinfastauto.com/icon-car-charging-depot-clicked_1656641260.svg,Trạm sạc ô tô điện,car_charging_station,,,,,http://vinfastauto.com/modules/custom/store_locator/assets/images/,"https://www.google.com/maps/search/?api=1&query=20.948771,105.853333",[],Public,VFC,True,ACTIVE,True
